apartment_id,grocery_store_id,distance_miles,time_min
0,0,2.662582176544422,9.383333333333333
0,1,2.884412243528403,10.266666666666667
0,2,3.091329364832789,10.583333333333334
0,3,2.855829097642512,10.4
0,4,5.662569749089689,9.433333333333334
0,5,7.883977282612748,11.266666666666667
0,6,3.042240918637454,10.383333333333333
0,7,2.7669727963015895,9.866666666666667
0,8,2.9527632445598817,10.816666666666666
0,9,1.5509463506779178,5.683333333333334
0,10,4.754744180844321,12.566666666666666
0,11,7.62113661500988,11.116666666666667
0,12,2.38047895410541,8.3
0,13,6.295127194999193,10.533333333333333
0,14,5.763232132426958,10.166666666666666
0,15,0.7350839474567215,4.716666666666667
0,16,1.0395565884151268,5.533333333333333
0,17,5.300309443622852,14.45
0,18,0.7723663116557098,5.166666666666667
0,19,1.7566207265090037,7.966666666666667
0,20,1.5509463506779178,5.683333333333334
0,21,20.52021325512322,22.783333333333335
0,22,10.432226875613607,12.7
1,0,1.8380205550101285,6.266666666666667
1,1,1.9014005741484088,6.533333333333333
1,2,2.266767743298495,7.483333333333333
1,3,2.0306461033715686,7.283333333333333
1,4,2.0791131768302535,7.966666666666667
1,5,4.9417773745759135,12.9
1,6,2.2176792971031603,7.283333333333333
1,7,1.941789802030646,6.766666666666667
1,8,2.1275802502889385,7.716666666666667
1,9,2.2499906794089504,7.716666666666667
1,10,3.929561186573378,9.466666666666667
1,11,4.691985534442691,12.316666666666666
1,12,1.5559173325711162,5.183333333333334
1,13,3.4361912336734317,10.9
1,14,3.238594703418793,10.25
1,15,0.6630047100053439,4.1
1,16,0.14105161121950613,1.6
1,17,4.475747822088558,11.35
1,18,0.6369070550660519,3.9166666666666665
1,19,0.9830116693799943,4.45
1,20,2.2499906794089504,7.716666666666667
1,21,20.865075123963862,23.866666666666667
1,22,10.777088744454248,13.783333333333333
2,0,1.6522301067518363,5.416666666666667
2,1,2.067928467570557,6.783333333333333
2,2,2.080977295040203,6.633333333333334
2,3,1.8448556551132764,6.433333333333334
2,4,2.0076553121155256,7.433333333333334
2,5,4.755986926317621,12.05
2,6,2.031888848844868,6.416666666666667
2,7,1.755999353772354,5.916666666666667
2,8,1.941789802030646,6.866666666666666
2,9,2.2916226527644876,7.1
2,10,3.743770738315086,8.616666666666667
2,11,4.506195086184399,11.466666666666667
2,12,1.370126884312824,4.333333333333333
2,13,3.250400785415139,10.033333333333333
2,14,3.052804255160501,9.4
2,15,0.7046366833608809,3.466666666666667
2,16,0.3125504865348528,2.45
2,17,4.289957373830266,10.483333333333333
2,18,0.5629636994047249,2.95
2,19,1.2713286191855047,5.183333333333334
2,20,2.2916226527644876,7.1
2,21,20.906707097319398,23.233333333333334
2,22,10.819342090546435,13.166666666666666
3,0,2.093404749773199,7.283333333333333
3,1,2.3562454173760674,8.3
3,2,2.522151938061566,8.5
3,3,2.286651670871289,8.3
3,4,2.4494513278735384,9.3
3,5,7.920016901338437,11.283333333333333
3,6,2.473063491866231,8.283333333333333
3,7,2.1977953695303665,7.783333333333333
3,8,2.3835858177886586,8.733333333333333
3,9,1.9411684292939964,6.65
3,10,4.185566754073099,10.483333333333333
3,11,7.657797606472219,11.133333333333333
3,12,1.8113015273341868,6.2
3,13,6.331788186461531,10.566666666666666
3,14,3.4939788981818634,11.266666666666667
3,15,0.2640834130761679,2.8333333333333335
3,16,0.47907837995700103,3.5
3,17,4.731132016851629,12.35
3,18,0.23487889445362697,2.5166666666666666
3,19,1.4378565126076528,6.216666666666667
3,20,1.9411684292939964,6.65
3,21,20.55625287384891,22.8
3,22,10.468887867075944,12.733333333333333
4,0,1.531062423105124,5.75
4,1,1.9467607839238446,7.1
4,2,1.9598096113934906,6.95
4,3,1.7243093442032138,6.766666666666667
4,4,1.8871090012054632,7.766666666666667
4,5,4.635440615407559,12.366666666666667
4,6,1.9113425379348057,6.75
4,7,1.6354530428622915,6.233333333333333
4,8,1.8212434911205837,7.183333333333334
4,9,2.5612984204705036,8.533333333333333
4,10,3.6232244274050234,8.933333333333334
4,11,4.385648775274336,11.783333333333333
4,12,1.2495805734027614,4.65
4,13,3.129854474505077,10.366666666666667
4,14,2.932257944250438,9.716666666666667
4,15,0.974312451066897,4.916666666666667
4,16,0.5828476269775188,3.9
4,17,4.1694110629202035,10.816666666666666
4,18,0.8326394671107411,4.4
4,19,1.5410043868915209,6.616666666666666
4,20,2.5612984204705036,8.533333333333333
4,21,21.176382865025417,24.683333333333334
